h_type,date,adress,loc,num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,south,west,east,floor,area,num_sleep,telephone,kitchen,service,floor_covering,open,parking,warehouse,balcony,equipment,Document_type,Propertyـstatus
آپارتمان,1404/02/07,تهرانپارس خ استخر,4,6,3,"5,900,000,000 تومان",9,تخلیه,تراورتن,شخصي,1,0,0,0,2,71,1,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/01/28,تهرانپارس فلكه 2 خ 188,4,5,2,"11,250,000,000 تومان",11,تخلیه,تراورتن,شخصي,1,0,0,0,2,91,2,1,هایگلاس,ايراني فرنگي,سنگ,0,1,1,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/02/01,تهران پارس شهرك گلستان,4,2,1,"38,000,000,000 تومان",23,مسکونی,آجر,شخصي,1,0,0,0,1,147,3,1,نا مشخص,ايراني فرنگي,پارکت,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/08,جشنواره میدان رهبر,4,3,2,"2,600,000,000 تومان",10,اجاره,سنگ,قولنامه اي,1,1,0,0,2,60,1,1,MDF,ايرانی,سراميک,1,0,0,0,کولر_گاز,قولنامه اي,اجاره
آپارتمان,1404/02/01,لویزان خ فرشادی,4,5,4,"11,000,000,000 تومان",7,تخلیه,سنگ,شخصي,0,1,0,0,3,85,2,1,MDF,ايراني فرنگي,سراميک,1,1,0,0,کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/09,بزرگراه بابایی شهرك شهید بهشتی,4,9,6,"9,500,000,000 تومان",15,تخلیه,سيمان,تعاوني,0,1,0,0,6,110,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,آسانسور_پکیج,تعاوني,تخلیه
آپارتمان,1404/02/09,تهران پارس خ استخر,4,4,4,"5,000,000,000 تومان",21,اجاره,سنگ,شخصي,1,0,0,0,4,45,1,1,MDF,ايرانی,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/01/30,خواجه عبدالله ك هشتم,4,5,2,"17,000,000,000 تومان",16,مسکونی,سنگ,شخصي,1,0,0,0,1,118,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,جشنواره خ اشرفی گودرزی,4,6,2,"13,125,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,0,0,0,6,105,2,1,چوبي,ايراني فرنگي,پارکت,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/08,جشنواره خ احسان خ گرمابدری,4,5,4,"7,500,000,000 تومان",7,اجاره,سنگ,شخصي,0,1,0,0,2,95,2,1,MDF,ايرانی,سراميک,1,1,0,0,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/06,تهران پارس بلوار پروین خ شفیعی مكرم,4,4,2,"2,750,000,000 تومان",9,مسکونی,سنگ,قولنامه اي,0,1,0,0,1,60,1,1,MDF,ايرانی,سراميک,1,0,1,0,شوفاژ_کولر_پکیج_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/03,هروی خ ساقدوش خ شقاقی,4,9,5,"28,500,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,0,0,0,3,150,3,1,هایگلاس,ايراني فرنگي,سراميک,1,1,1,0,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/02/06,بنی هاشم خ خسرو ابادی,4,4,1,"6,450,000,000 تومان",15,مسکونی,سنگ,شخصي,1,0,0,0,2,55,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/01/31,شمس اباد میدان شریفی,4,5,1,"26,400,000,000 تومان",4,مسکونی,سنگ,شخصي,1,0,0,0,3,165,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور,شخصي,مسکونی
آپارتمان,1404/01/30,تهرانپارس فلكه 1,4,5,2,"15,180,000,000 تومان",17,مسکونی,سنگ,شخصي,0,1,0,0,2,138,3,1,MDF,ايراني فرنگي,پارکت,1,1,1,1,کولر_آسانسور_پکیج,شخصي,مسکونی
آپارتمان,1404/02/10,شریعتی بالاتر از خ خواجه عبدالله,4,5,2,"20,925,000,000 تومان",11,مسکونی,سنگ,شخصي,1,0,0,0,1,155,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/02,فرجام خ 48,4,3,1,"12,500,000,000 تومان",191,30,مسکونی,سيمان,1,1,0,0,2,136,2,1,فلزي,ايرانی,موکت,0,1,0,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,شمس اباد خ منصوری,4,5,1,"25,380,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,0,1,0,0,2,188,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/01/31,تهرانپارس فلكه چهارم,4,4,1,"11,500,000,000 تومان",20,اجاره,سنگ,شخصي,1,0,0,0,1,115,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/08,تهرانپارس خ متولی كسمائی,4,4,2,"7,300,000,000 تومان",11,مسکونی,سنگ,شخصي,1,0,0,0,1,84,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/06,بنی هاشم نرسیده به  خ پرتوی,4,4,4,"14,000,000,000 تومان",11,مسکونی,سنگ,شخصي,1,0,0,0,2,100,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/11,شهید عراقی خ ملكی نسب,4,5,2,"12,500,000,000 تومان",16,تخلیه,سنگ,شخصي,1,1,0,0,3,103,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/02,سراج خ والائیان,4,4,1,"6,050,000,000 تومان",17,مسکونی,سنگ,شخصي,0,1,0,0,1,75,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/09,اتوبان بابایی شهرك بهشتی,4,8,5,"8,000,000,000 تومان",10,مسکونی,سيمان,تعاوني,0,1,0,0,8,93,2,1,MDF,ايرانی,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,تعاوني,مسکونی
آپارتمان,1404/02/07,لویزان شیان,4,5,4,"24,750,000,000 تومان",18,مسکونی,سنگ,شخصي,1,0,0,0,2,150,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,جشنواره خ احسان,4,4,1,"6,000,000,000 تومان",23,مسکونی,سنگ,شخصي,0,1,0,0,3,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,شوفاژ_کولر_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/01/31,تهرانپارس خ رشید شمالی,4,4,2,"7,000,000,000 تومان",25,مسکونی,سنگ,مسکوني,0,1,0,0,3,70,1,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,مسکوني,مسکونی
آپارتمان,1404/02/08,فرجام غربی خ حیدرخانی,4,4,1,"5,000,000,000 تومان",30,مسکونی,سنگ,شخصي,1,0,0,0,4,68,2,1,MDF,ايرانی,سراميک,1,0,1,0,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,شمس اباد خ ریحانی,4,4,2,"14,000,000,000 تومان",24,مسکونی,سنگ,شخصي,1,0,0,0,3,125,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/10,اتوبان بابایی شهرك شهید بهشتی,4,18,10,"11,220,000,000 تومان",3,مسکونی,ترکیبی,تعاوني,0,1,0,0,2,102,2,,هایگلاس,ايراني فرنگي,سراميک,0,1,1,1,آسانسور_چیلر,تعاوني,مسکونی
آپارتمان,1404/02/10,جشنواره خ زهدی,4,5,4,"5,700,000,000 تومان",14,اجاره,سنگ,شخصي,0,1,0,0,5,70,2,1,MDF,ايرانی,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/10,تهرانپارس بلوار پروین خ 198,4,4,2,"4,100,000,000 تومان",26,مسکونی,سنگ,شخصي,1,0,0,0,4,73,1,,هایگلاس,ايراني فرنگي,پارکت سراميک,0,0,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,تهرانپارس بلوار پروین ك 210,4,4,1,"10,000,000,000 تومان",2,مسکونی,سنگ,شخصي,1,0,0,0,4,100,2,0,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج,شخصي,مسکونی
آپارتمان,1404/02/03,شمس آباد خ منصوری,4,5,2,"24,000,000,000 تومان",2,تخلیه,سنگ,شخصي,1,0,0,0,4,240,4,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/09,تهرانپارس بلوار پروین خ 212,4,5,4,"6,400,000,000 تومان",7,مسکونی,سنگ,شخصي,1,0,0,0,3,61,1,1,MDF,ايرانی,پارکت,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,تهرانپارس خ توحید,4,4,1,"11,000,000,000 تومان",14,مسکونی,سنگ,شخصي,1,0,0,0,3,114,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/09,هنگام شمیران نو,4,3,1,"2,400,000,000 تومان",23,تخلیه,سنگ,قولنامه اي,1,0,0,0,همكف,55,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,قولنامه اي,تخلیه
آپارتمان,1404/01/31,جشنواره خ اسفندانی,4,7,5,"11,910,000,000 تومان",5,مسکونی,سنگ,شخصي,0,0,0,1,7,111,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,فرجام خ عبادی,4,5,4,"9,500,000,000 تومان",9,اجاره,سنگ,شخصي,1,0,0,0,5,90,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/08,تهران پارس خ استخر,4,5,1,"9,024,000,000 تومان",9,مسکونی,سنگ,شخصي,0,1,0,0,4,94,2,1,MDF,ايراني فرنگي,سراميک,1,1,0,0,کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/06,تهرانپارس خ 218 غربی,4,5,2,"8,600,000,000 تومان",8,مسکونی,سنگ,شخصي,1,0,0,0,4,86,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,تهرانپارس بین باقری و اردیبهشت,4,5,2,"12,500,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,0,0,0,4,100,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/06,جشنواره خ سیری ك نباتی,4,6,3,"7,500,000,000 تومان",نوساز,تخلیه,سنگ,دردست اقدام,1,0,0,0,4,88,2,0,ندارد,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,دردست اقدام,تخلیه
آپارتمان,1404/02/09,جشنواره میدان رهبر,4,4,1,"3,300,000,000 تومان",نوساز,تخلیه,ندارد,قولنامه اي,1,0,0,0,3,70,2,0,MDF,ايرانی,سراميک,1,0,0,1,کولر_آسانسور_پکیج,قولنامه اي,تخلیه
آپارتمان,1404/01/30,تهرانپارس بلوار پروین خ سلطانی,4,2,1,"3,200,000,000 تومان",21,تخلیه,سنگ,شخصي,0,1,0,0,1,65,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/03,جشنواره خ زهدی,4,5,3,"3,100,000,000 تومان",6,اجاره,سنگ,شخصي,0,1,0,0,2,50,1,1,MDF,ايرانی,سراميک,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/01/30,شمس آباد نرسیده به خ لاهیجانی شرقی,4,3,2,"7,150,000,000 تومان",27,مسکونی,سنگ,شخصي,0,1,0,0,1,76,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/06,تهران پارس خ استخر,4,2,1,"3,690,000,000 تومان",23,مسکونی,سنگ,قولنامه اي,1,0,0,0,1,80,1,1,چوبي,ايرانی,سراميک,1,0,1,1,کولر_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/01,بنی هاشم ك تنگستانی,4,4,1,"10,800,000,000 تومان",1,تخلیه,سنگ,شخصي,1,1,0,0,1,83,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/01,هروی حسین آباد خ وفامنش,4,11,2,"48,600,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,1,0,0,10,243,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/02/02,تهرانپارس بلوار پروین خ 137,4,4,2,"3,100,000,000 تومان",24,مسکونی,سنگ,منگوله دار,0,1,0,0,3,47,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,منگوله دار,مسکونی
آپارتمان,1404/01/30,تهرانپارس بلوار پروین خ 196,4,5,2,"3,400,000,000 تومان",20,اجاره,آجر سه سانت,شخصي,0,1,0,0,1,41,1,,MDF,ايرانی,سراميک,0,1,1,0,کولر_گاز,شخصي,اجاره
آپارتمان,1404/02/10,تهرانپارس بلوار پروین خ 210/1,4,4,2,"6,000,000,000 تومان",25,مسکونی,سنگ,شخصي,0,1,0,0,3,66,2,1,MDF,ايرانی,سراميک,1,0,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,تهرانپارس خ فرجام,4,3,2,"12,600,000,000 تومان",30,تخلیه,سنگ,شخصي,1,0,0,0,1,105,2,1,MDF,ايرانی,سراميک,1,1,0,0,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/01/28,تهرانپارس بلوار پروین خ 214شرقی,4,4,2,"7,900,000,000 تومان",11,مسکونی,سنگ,شخصي,0,1,0,0,2,78,2,2,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/08,تهرانپارس ابتدای خ وفادار,4,5,3,"6,300,000,000 تومان",2,اجاره,ترکیبی,شخصي,1,0,0,0,5,71,2,0,MDF,ايرانی,سراميک,1,1,1,1,کولر_آسانسور_پکیج,شخصي,اجاره
آپارتمان,1404/02/09,سراج والاییان شمالی,4,4,3,"3,700,000,000 تومان",30,اجاره,سنگ,شخصي,0,1,0,0,4,50,1,,MDF,ايرانی,سراميک,1,1,0,0,شوفاژ_کولر,شخصي,اجاره
آپارتمان,1404/02/02,تهرانپارس بلوار پروین خ 198,4,4,1,"3,800,000,000 تومان",14,تخلیه,تراورتن,شخصي,0,1,0,0,4,48,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/01,تهرانپارس بلوار پروین خ 212,4,4,2,"4,500,000,000 تومان",22,مسکونی,آجر سه سانت,شخصي,0,1,0,0,4,72,2,1,فلزي,ايرانی,سراميک,1,0,1,0,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/02,شمس اباد خ شهید كرد,4,4,1,"6,600,000,000 تومان",17,مسکونی,سنگ,شخصي,0,1,0,0,3,88,2,1,MDF,ايرانی,سراميک,1,0,1,0,شوفاژ_کولر_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,جشنواره میدان بهزیستی,4,2,1,"3,250,000,000 تومان",12,تخلیه,سنگ,منگوله دار,1,0,0,0,2,50,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,منگوله دار,تخلیه
آپارتمان,1404/02/06,لویزان شیان,4,5,3,"19,110,000,000 تومان",6,مسکونی,سنگ,شخصي,1,0,0,0,3,147,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,هروی خ وفامنش,4,11,3,"47,000,000,000 تومان",1,تخلیه,سنگ,شخصي,1,0,0,0,4,190,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/03,تهرانپارس بلوار پروین خ شفیعی مكرم,4,4,2,"3,800,000,000 تومان",18,تخلیه,سنگ,شخصي,1,0,0,0,4,70,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/01/31,نیروی دریائی خ الزهرا,4,4,2,"6,200,000,000 تومان",20,مسکونی,سيمان,شخصي,0,1,0,0,4,76,2,1,چوبي,ايراني فرنگي,لامنيت,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,تهرانپارس خ 184غربی,4,5,4,"14,625,000,000 تومان",نوساز,مسکونی,سنگ,شخصي,0,1,0,0,5,117,2,1,هایگلاس,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/06,بزرگراه رسالت بعداز مترو باقری,4,4,1,"5,500,000,000 تومان",19,مسکونی,سنگ,شخصي,1,0,0,0,4,80,2,1,چوبي,ايرانی,پارکت,1,0,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,هروی نرسیده به خ موسوی,4,4,1,"20,000,000,000 تومان",20,مسکونی,سنگ,شخصي,1,0,0,0,3,110,2,1,MDF,ايراني فرنگي,پارکت,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,فرجام نرسیده به خ احدزاده,4,5,2,"10,200,000,000 تومان",3,تخلیه,سنگ,شخصي,1,1,0,0,2,90,2,1,هایگلاس,ايراني فرنگي,سنگ,1,1,0,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/02/07,فرجام خ عبادی,4,4,2,"5,600,000,000 تومان",20,مسکونی,سنگ,شخصي,1,0,0,0,4,80,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,تهرانپارس بلوار پروین خ خدابنده,4,5,3,"4,750,000,000 تومان",12,اجاره,سنگ,شخصي,0,1,0,0,2,55,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/08,تهرانپارس خ استخر بالاتر از باشگاه دارائی,4,5,4,"5,500,000,000 تومان",16,تخلیه,سنگ,شخصي,1,0,0,0,1,60,1,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/11,لویزان نرسیده به خ فرشادی,4,6,4,"11,000,000,000 تومان",6,اجاره,سنگ,شخصي,0,1,0,0,1,90,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/07,هروی حسین آباد,4,5,4,"26,500,000,000 تومان",7,مسکونی,سنگ,شخصي,1,0,0,0,3,151,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/10,سراج خ والائیان شمالی,4,5,4,"4,800,000,000 تومان",18,مسکونی,سنگ,شخصي,1,0,0,0,2,63,1,1,MDF,ايرانی,سراميک,1,1,0,0,کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,تهران پارس خ 220,4,4,3,"6,000,000,000 تومان",20,مسکونی,سنگ,شخصي,0,1,0,0,4,55,1,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,هروی حسین آباد,4,12,9,"17,700,000,000 تومان",نوساز,اجاره,سنگ,شخصي,0,0,1,0,2,118,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_پکیج,شخصي,اجاره
